symbol,expiration,option_type,strike,bid,ask,last,volume,open_interest,implied_volatility,delta,gamma,theta,vega
GOOGL,2026-04-17,call,355.0,0.0,0.0,0.8,207.0,1855.0,0.12500875,,,,
GOOGL,2026-04-17,call,360.0,0.0,0.0,0.56,116.0,3968.0,0.12500875,,,,
GOOGL,2026-04-17,call,365.0,0.0,0.0,0.39,41.0,1760.0,0.12500875,,,,
GOOGL,2026-04-17,call,370.0,0.0,0.0,0.3,40.0,2153.0,0.12500875,,,,
GOOGL,2026-04-17,call,375.0,0.0,0.0,0.21,58.0,4220.0,0.12500875,,,,
GOOGL,2026-04-17,call,380.0,0.0,0.0,0.17,142.0,2286.0,0.12500875,,,,
GOOGL,2026-04-17,call,385.0,0.0,0.0,0.14,10.0,2444.0,0.12500875,,,,
GOOGL,2026-04-17,call,390.0,0.0,0.0,0.11,552.0,2721.0,0.12500875,,,,
GOOGL,2026-04-17,call,395.0,0.0,0.0,0.13,1.0,894.0,0.12500875,,,,
GOOGL,2026-04-17,call,400.0,0.0,0.0,0.08,119.0,4487.0,0.12500875,,,,
GOOGL,2026-04-17,call,405.0,0.0,0.0,0.06,1.0,785.0,0.12500875,,,,
GOOGL,2026-04-17,call,410.0,0.0,0.0,0.05,2.0,1630.0,0.2500075,,,,
GOOGL,2026-04-17,call,415.0,0.0,0.0,0.05,3.0,1142.0,0.2500075,,,,
GOOGL,2026-04-17,call,420.0,0.0,0.0,0.05,1.0,1423.0,0.2500075,,,,
GOOGL,2026-04-17,call,425.0,0.0,0.0,0.02,221.0,1274.0,0.2500075,,,,
GOOGL,2026-04-17,call,430.0,0.0,0.0,0.03,371.0,2325.0,0.2500075,,,,
GOOGL,2026-04-17,call,435.0,0.0,0.0,0.03,8.0,1782.0,0.2500075,,,,
GOOGL,2026-04-17,call,440.0,0.0,0.0,0.05,2.0,2585.0,0.2500075,,,,
GOOGL,2026-04-17,call,445.0,0.0,0.0,0.04,72.0,1095.0,0.2500075,,,,
GOOGL,2026-04-17,call,450.0,0.0,0.0,0.02,1.0,1826.0,0.2500075,,,,
GOOGL,2026-04-17,call,455.0,0.0,0.0,0.06,28.0,429.0,0.2500075,,,,
GOOGL,2026-04-17,call,460.0,0.0,0.0,0.06,294.0,3614.0,0.2500075,,,,
GOOGL,2026-04-17,call,465.0,0.0,0.0,0.04,1.0,8.0,0.2500075,,,,
GOOGL,2026-04-17,call,470.0,0.0,0.0,0.11,303.0,3463.0,0.2500075,,,,
GOOGL,2026-04-17,call,480.0,0.0,0.0,0.08,13.0,734.0,0.2500075,,,,
GOOGL,2026-04-17,call,490.0,0.0,0.0,0.05,1.0,568.0,0.2500075,,,,
GOOGL,2026-04-17,call,500.0,0.0,0.0,0.02,2.0,8514.0,0.2500075,,,,
GOOGL,2026-04-17,call,510.0,0.0,0.0,0.07,20.0,70.0,0.2500075,,,,
GOOGL,2026-04-17,call,520.0,0.0,0.0,0.04,1.0,106.0,0.2500075,,,,
GOOGL,2026-04-17,call,530.0,0.0,0.0,0.04,4.0,20.0,0.2500075,,,,
GOOGL,2026-04-17,call,540.0,0.0,0.0,0.06,3.0,749.0,0.2500075,,,,
GOOGL,2026-04-17,call,550.0,0.0,0.0,0.05,10.0,27.0,0.2500075,,,,
GOOGL,2026-04-17,call,560.0,0.0,0.0,0.03,28.0,68.0,0.2500075,,,,
GOOGL,2026-04-17,call,570.0,0.0,0.0,0.04,12.0,598.0,0.500005,,,,
GOOGL,2026-04-17,call,580.0,0.0,0.0,0.03,45.0,80.0,0.500005,,,,
GOOGL,2026-04-17,call,590.0,0.0,0.0,0.15,1.0,390.0,0.500005,,,,
GOOGL,2026-04-17,call,600.0,0.0,0.0,0.02,4.0,1327.0,0.500005,,,,
GOOGL,2026-04-17,put,100.0,0.0,0.78,0.03,810.0,987.0,1.57422087890625,,,,
GOOGL,2026-04-17,put,105.0,0.0,0.58,0.03,538.0,538.0,1.451174619140625,,,,
GOOGL,2026-04-17,put,110.0,0.0,2.13,0.04,1848.0,1828.0,1.6870132836914062,,,,
GOOGL,2026-04-17,put,115.0,0.0,0.0,0.01,1.0,1132.0,0.500005,,,,
GOOGL,2026-04-17,put,120.0,0.0,0.2,0.05,3.0,266.0,1.126957490234375,,,,
GOOGL,2026-04-17,put,125.0,0.0,0.07,0.12,1.0,0.0,0.9726565234375,,,,
GOOGL,2026-04-17,put,130.0,0.0,0.0,0.01,5.0,397.0,0.500005,,,,
GOOGL,2026-04-17,put,135.0,0.0,0.2,0.1,4.0,27.0,0.992187578125,,,,
GOOGL,2026-04-17,put,140.0,0.0,0.0,0.22,9.0,61.0,0.500005,,,,
GOOGL,2026-04-17,put,145.0,0.0,0.0,0.05,102.0,193.0,0.500005,,,,
GOOGL,2026-04-17,put,150.0,0.0,0.0,0.02,5.0,141.0,0.500005,,,,
GOOGL,2026-04-17,put,155.0,0.0,0.0,0.05,50.0,242.0,0.500005,,,,
GOOGL,2026-04-17,put,160.0,0.0,0.0,0.02,2.0,1333.0,0.500005,,,,
GOOGL,2026-04-17,put,165.0,0.0,0.0,0.1,3.0,259.0,0.500005,,,,
GOOGL,2026-04-17,put,170.0,0.0,0.0,0.06,59.0,651.0,0.2500075,,,,
GOOGL,2026-04-17,put,175.0,0.0,0.0,0.09,2.0,97.0,0.2500075,,,,
GOOGL,2026-04-17,put,180.0,0.0,0.0,0.05,7.0,2055.0,0.2500075,,,,
GOOGL,2026-04-17,put,185.0,0.0,0.0,0.06,100.0,1140.0,0.2500075,,,,
GOOGL,2026-04-17,put,190.0,0.0,0.0,0.07,23.0,983.0,0.2500075,,,,
GOOGL,2026-04-17,put,195.0,0.0,0.0,0.09,1.0,2046.0,0.2500075,,,,
GOOGL,2026-04-17,put,200.0,0.0,0.0,0.13,165.0,3827.0,0.2500075,,,,
GOOGL,2026-04-17,put,205.0,0.0,0.0,0.14,1.0,1646.0,0.2500075,,,,
GOOGL,2026-04-17,put,210.0,0.0,0.0,0.17,1.0,2662.0,0.2500075,,,,
GOOGL,2026-04-17,put,215.0,0.0,0.0,0.23,25.0,1355.0,0.2500075,,,,
GOOGL,2026-04-17,put,220.0,0.0,0.0,0.3,68.0,1730.0,0.2500075,,,,
GOOGL,2026-04-17,put,225.0,0.0,0.0,0.39,23.0,1233.0,0.2500075,,,,
GOOGL,2026-04-17,put,230.0,0.0,0.0,0.47,5.0,1851.0,0.12500875,,,,
GOOGL,2026-04-17,put,235.0,0.0,0.0,0.56,3.0,1245.0,0.12500875,,,,
GOOGL,2026-04-17,put,240.0,0.0,0.0,0.68,56.0,2141.0,0.12500875,,,,
GOOGL,2026-04-17,put,245.0,0.0,0.0,0.86,283.0,5162.0,0.12500875,,,,
GOOGL,2026-04-17,put,250.0,0.0,0.0,0.97,68.0,14291.0,0.12500875,,,,
GOOGL,2026-04-17,put,255.0,0.0,0.0,1.23,926.0,8683.0,0.12500875,,,,
GOOGL,2026-04-17,put,260.0,0.0,0.0,1.5,269.0,5254.0,0.12500875,,,,
GOOGL,2026-04-17,put,265.0,0.0,0.0,1.86,100.0,4286.0,0.12500875,,,,
GOOGL,2026-04-17,put,270.0,0.0,0.0,2.34,194.0,3953.0,0.062509375,,,,
GOOGL,2026-04-17,put,275.0,0.0,0.0,2.94,653.0,3172.0,0.062509375,,,,
GOOGL,2026-04-17,put,280.0,0.0,0.0,3.55,1853.0,8814.0,0.062509375,,,,
GOOGL,2026-04-17,put,285.0,0.0,0.0,4.4,1690.0,7065.0,0.062509375,,,,
GOOGL,2026-04-17,put,290.0,0.0,0.0,5.5,1414.0,3858.0,0.0312596875,,,,
GOOGL,2026-04-17,put,295.0,0.0,0.0,6.88,467.0,3441.0,0.0312596875,,,,
GOOGL,2026-04-17,put,300.0,0.0,0.0,8.38,267.0,6596.0,0.015634843750000002,,,,
GOOGL,2026-04-17,put,305.0,0.0,0.0,10.55,336.0,3201.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,310.0,0.0,0.0,12.81,461.0,4047.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,315.0,0.0,0.0,15.1,206.0,2801.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,320.0,0.0,0.0,18.33,18.0,2606.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,325.0,0.0,0.0,20.84,16.0,1514.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,330.0,0.0,0.0,25.18,51.0,2190.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,335.0,0.0,0.0,28.94,5.0,687.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,340.0,0.0,0.0,33.35,17.0,393.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,345.0,0.0,0.0,36.95,108.0,571.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,350.0,0.0,0.0,39.6,3.0,392.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,355.0,0.0,0.0,54.58,260.0,319.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,360.0,0.0,0.0,56.07,2.0,271.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,365.0,0.0,0.0,62.84,7.0,22.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,370.0,0.0,0.0,61.65,2.0,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,375.0,0.0,0.0,69.95,1.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,380.0,0.0,0.0,71.54,1.0,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,385.0,0.0,0.0,62.75,1.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,390.0,0.0,0.0,72.55,1.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,395.0,0.0,0.0,65.9,26.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,400.0,0.0,0.0,83.0,3.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,410.0,0.0,0.0,92.3,2.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,420.0,0.0,0.0,93.1,98.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,430.0,0.0,0.0,98.45,1.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,435.0,0.0,0.0,106.75,,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,440.0,0.0,0.0,108.31,1670.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,put,500.0,184.6,187.9,183.95,4.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,call,215.0,0.0,0.0,88.12,1.0,3.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,call,230.0,0.0,0.0,71.87,1.0,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,call,240.0,0.0,0.0,63.06,5.0,5.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,call,250.0,0.0,0.0,49.3,1.0,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,call,255.0,,58.9,51.02,,,0.6992217578125001,,,,
GOOGL,2026-04-24,call,270.0,41.5,,37.58,,,0.4854787780761719,,,,
GOOGL,2026-04-24,call,280.0,0.0,0.0,35.56,1.0,22.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,call,290.0,0.0,0.0,23.39,59.0,15.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,call,295.0,0.0,0.0,23.0,7.0,207.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,call,300.0,0.0,0.0,19.39,14.0,250.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,call,305.0,0.0,0.0,16.68,29.0,99.0,0.0004982763671875,,,,
GOOGL,2026-04-24,call,310.0,0.0,0.0,13.5,114.0,312.0,0.015634843750000002,,,,
GOOGL,2026-04-24,call,315.0,0.0,0.0,11.35,20.0,47.0,0.015634843750000002,,,,
GOOGL,2026-04-24,call,320.0,0.0,0.0,9.21,51.0,88.0,0.0312596875,,,,
GOOGL,2026-04-24,call,325.0,0.0,0.0,6.85,15.0,60.0,0.0312596875,,,,
GOOGL,2026-04-24,call,330.0,0.0,0.0,5.5,49.0,213.0,0.062509375,,,,
GOOGL,2026-04-24,call,335.0,0.0,0.0,4.23,84.0,117.0,0.062509375,,,,
GOOGL,2026-04-24,call,340.0,,4.0,3.4,,,0.35217932983398437,,,,
GOOGL,2026-04-24,call,345.0,0.0,0.0,2.5,11.0,19.0,0.062509375,,,,
GOOGL,2026-04-24,call,350.0,0.0,0.0,1.88,28.0,79.0,0.062509375,,,,
GOOGL,2026-04-24,call,355.0,0.89,1.98,1.43,5.0,,0.34888346435546874,,,,
GOOGL,2026-04-24,call,365.0,0.0,0.0,0.69,1.0,2.0,0.12500875,,,,
GOOGL,2026-04-24,call,375.0,0.0,0.0,0.59,1.0,2.0,0.12500875,,,,
GOOGL,2026-04-24,call,405.0,,2.25,0.2,,,0.5643354113769532,,,,
GOOGL,2026-04-24,call,410.0,,1.29,1.11,4.0,,0.5159960510253907,,,,
GOOGL,2026-04-24,put,215.0,0.0,0.0,0.75,1.0,1.0,0.2500075,,,,
GOOGL,2026-04-24,put,225.0,0.0,0.0,1.22,2.0,2.0,0.12500875,,,,
GOOGL,2026-04-24,put,235.0,0.0,0.0,1.0,10.0,10.0,0.12500875,,,,
GOOGL,2026-04-24,put,240.0,0.0,0.0,1.06,2.0,3.0,0.12500875,,,,
GOOGL,2026-04-24,put,245.0,0.0,0.0,1.58,1.0,7.0,0.12500875,,,,
GOOGL,2026-04-24,put,250.0,0.0,0.0,1.5,3.0,16.0,0.12500875,,,,
GOOGL,2026-04-24,put,255.0,0.0,0.0,1.66,12.0,15.0,0.12500875,,,,
GOOGL,2026-04-24,put,260.0,0.0,0.0,2.29,4.0,9.0,0.12500875,,,,
GOOGL,2026-04-24,put,265.0,0.0,0.0,2.53,3.0,30.0,0.062509375,,,,
GOOGL,2026-04-24,put,270.0,0.0,0.0,3.25,4.0,13.0,0.062509375,,,,
GOOGL,2026-04-24,put,275.0,0.0,0.0,4.0,10.0,61.0,0.062509375,,,,
GOOGL,2026-04-24,put,280.0,0.0,0.0,5.0,18.0,72.0,0.062509375,,,,
GOOGL,2026-04-24,put,285.0,0.0,0.0,6.0,11.0,43.0,0.0312596875,,,,
GOOGL,2026-04-24,put,290.0,0.0,0.0,7.13,60.0,71.0,0.0312596875,,,,
GOOGL,2026-04-24,put,295.0,0.0,0.0,8.52,35.0,72.0,0.015634843750000002,,,,
GOOGL,2026-04-24,put,300.0,0.0,0.0,9.77,9.0,41.0,0.015634843750000002,,,,
GOOGL,2026-04-24,put,305.0,10.5,13.7,12.0,,,0.32257757507324214,,,,
GOOGL,2026-04-24,put,310.0,0.0,0.0,13.79,20.0,75.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,put,315.0,0.0,0.0,16.2,6.0,10.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,put,320.0,0.0,0.0,20.0,8.0,20.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,put,325.0,0.0,0.0,21.96,5.0,37.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,put,330.0,0.0,0.0,24.25,40.0,92.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,put,335.0,0.0,0.0,29.75,1.0,51.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-24,put,345.0,36.15,39.55,40.1,,,1.0000000000000003e-05,,,,
